ID,COUNTRY_NAME,ISO_CODE,BIOME_NAME,BIOME_NUM,ECO_NAME,ECO_ID,AREA_HA,ages_1_10_mean,ages_11_20_mean,ages_21_30_mean,ages_31_40_mean,ages_41_50_mean,ages_51_60_mean,ages_61_70_mean,ages_71_80_mean,ages_81_90_mean,ages_91_100_mean,ages_1_10_stdDev,ages_11_20_stdDev,ages_21_30_stdDev,ages_31_40_stdDev,ages_41_50_stdDev,ages_51_60_stdDev,ages_61_70_stdDev,ages_71_80_stdDev,ages_81_90_stdDev,ages_91_100_stdDev,ages_1_10_median,ages_11_20_median,ages_21_30_median,ages_31_40_median,ages_41_50_median,ages_51_60_median,ages_61_70_median,ages_71_80_median,ages_81_90_median,ages_91_100_median,ages_1_10_min,ages_11_20_min,ages_21_30_min,ages_31_40_min,ages_41_50_min,ages_51_60_min,ages_61_70_min,ages_71_80_min,ages_81_90_min,ages_91_100_min,ages_1_10_max,ages_11_20_max,ages_21_30_max,ages_31_40_max,ages_41_50_max,ages_51_60_max,ages_61_70_max,ages_71_80_max,ages_81_90_max,ages_91_100_max,ages_1_10_p10,ages_11_20_p10,ages_21_30_p10,ages_31_40_p10,ages_41_50_p10,ages_51_60_p10,ages_61_70_p10,ages_71_80_p10,ages_81_90_p10,ages_91_100_p10,ages_1_10_p25,ages_11_20_p25,ages_21_30_p25,ages_31_40_p25,ages_41_50_p25,ages_51_60_p25,ages_61_70_p25,ages_71_80_p25,ages_81_90_p25,ages_91_100_p25,ages_1_10_p75,ages_11_20_p75,ages_21_30_p75,ages_31_40_p75,ages_41_50_p75,ages_51_60_p75,ages_61_70_p75,ages_71_80_p75,ages_81_90_p75,ages_91_100_p75,ages_1_10_p90,ages_11_20_p90,ages_21_30_p90,ages_31_40_p90,ages_41_50_p90,ages_51_60_p90,ages_61_70_p90,ages_71_80_p90,ages_81_90_p90,ages_91_100_p90
BRA_13,Brazil,76,Tropical & Subtropical Moist Broadleaf Forests,1,Japurá-Solimões-Negro moist forests,473,23134260.155737467,1.758441180360505,2.0538104306513434,2.093729276626758,1.9694602046166576,1.7591797424615974,1.5171759538751353,1.2765789747804976,1.0551997734924443,0.860898860056387,0.6955930323562647,0.04818754836566497,0.07990335244981246,0.09315019012162136,0.0971441011126712,0.09876713222910372,0.09948394272820286,0.0985767361437119,0.09547756878279724,0.09027833327280264,0.08348843728376754,1.763678146083297,2.076226059552375,2.1191528031912195,1.9902520964807664,1.7676034583207918,1.513708931134265,1.2597768137179914,1.0331997698475206,0.8417656874312922,0.6777128324086009,1.4198006391525269,1.5844743251800537,1.646362543106079,1.6258327960968018,1.481594443321228,1.2979736328125,1.083208441734314,0.862989068031311,0.6704567074775696,0.514935314655304,1.9860408306121824,2.3488011360168457,2.4750301837921143,2.3632216453552246,2.2219555377960205,2.013962507247925,1.780055284500122,1.5661453008651731,1.3731704950332642,1.1904830932617188,1.701211797045667,1.9433315740352224,1.9590023788351387,1.8340236157506111,1.6347816651230616,1.4004054559080137,1.1660396567952465,0.9551169356157542,0.7715307520257758,0.6153005185522564,1.7285064321446728,1.9941300244237303,2.0175678828066688,1.884728153167424,1.6737928179419994,1.435557786836379,1.201166268541608,0.9902466921238284,0.8027411615023975,0.6425899719963551,1.794902251187917,2.115204022409944,2.162113185008772,2.033186050664599,1.8222553208191437,1.5761517352877366,1.3300844764173507,1.0995861834960523,0.9003870911956803,0.728436828125095,1.8105047130758192,2.138605733677614,2.1893977456967137,2.0683079932670108,1.8730674506764269,1.6386144355237744,1.404234193898494,1.1817313315163196,0.982408923734599,0.8066423805290933
BRA_14,Brazil,76,Tropical & Subtropical Moist Broadleaf Forests,1,Juruá-Purus moist forests,474,24065656.721031383,1.676329353330874,1.8879973515203912,1.912475395691934,1.8134091697711323,1.6454471080416528,1.4479756200219038,1.2464479273609337,1.0557448949889368,0.883476262104786,0.7325950696408697,0.07430125094594428,0.11998209169817524,0.12750189322759362,0.1136944693968425,0.0945300898570773,0.08005907990811799,0.07348218084362547,0.07229500826988335,0.07258256505536441,0.0720133968897546,1.6699335479282982,1.8652372661146144,1.888641932717076,1.8027219349577808,1.6464786069770696,1.4550418758671186,1.2490133652611384,1.051746005752978,0.8759626263823115,0.7236517455273669,1.3282229900360107,1.4517520666122437,1.447852373123169,1.3919174671173096,1.2962875366210938,1.1769260168075562,1.0211375951766968,0.8456184267997742,0.6763717532157898,0.5362197756767273,1.8659600019454956,2.25809383392334,2.352729320526123,2.2277207374572754,1.990247368812561,1.7136493921279907,1.5012375116348269,1.3232978582382202,1.1693947315216064,1.029147386550903,1.595705042333947,1.775419832927038,1.7832012847264609,1.6894379598874572,1.537150294667831,1.341794017527508,1.1493867424957651,0.9619003830962628,0.7939432538341314,0.6435913304173743,1.6347963679466024,1.8261914330676468,1.8574850095667843,1.763701236362805,1.5996293973773084,1.4082015906389884,1.2080204037939628,1.014687715916026,0.8349545641114917,0.6826261314777059,1.72070514146313,1.9355175032787015,1.9589796863531723,1.8613344035413115,1.705072566462616,1.5019368332446446,1.293920423711583,1.100586002942514,0.9287121056489068,0.7783135767896378,1.783167510746397,2.0839477458371305,2.111348342895508,1.9746450064991017,1.755842095315331,1.5371173660074695,1.3408298898442466,1.1533152083053773,0.983405349334081,0.8349552883042229
BRA_15,Brazil,76,Tropical & Subtropical Moist Broadleaf Forests,1,Madeira-Tapajós moist forests,476,65350112.773875065,1.5559385958125465,1.6907654046869778,1.6880006663571396,1.5946598921989734,1.450422600149022,1.2841066467995126,1.1146758197229307,0.9535141367099376,0.8066809611549702,0.6767343334028001,0.1788238665611063,0.27035426759996795,0.30746200244121685,0.306592414683954,0.28403024928856224,0.25171269861894485,0.21718693454437307,0.184633733347021,0.1559665617002702,0.13171383737521014,1.5879207502995163,1.699204821245681,1.6914138124155915,1.5899052257423416,1.441430813963242,1.277341663923478,1.1210297887133864,0.9706920314858593,0.8261463808871451,0.6933490944436328,1.0124311447143557,1.0519838333129885,1.0655412673950195,1.0141916275024414,0.90896874666214,0.7791614532470703,0.6352119445800781,0.5019897222518921,0.3930351138114929,0.3056163787841797,1.8926295042037964,2.2334628105163574,2.389415740966797,2.3308067321777344,2.179798126220703,1.9694721698760984,1.7330154180526731,1.4963470697402954,1.3015861511230469,1.123149871826172,1.3262031673990946,1.3476088212708297,1.285168451282028,1.175725913871304,1.0428426872320988,0.9101513762911808,0.7851727570456464,0.6620649658898183,0.5565873760605607,0.4628574103810604,1.388660466581224,1.4414012549427406,1.41020715987892,1.3320204081447868,1.2148116395213655,1.0898116498522543,0.964916294705164,0.8379144230887696,0.7168118922919078,0.6113653449112909,1.7128711555353071,1.9335720840783608,1.9647481426356552,1.8711027673486964,1.7149060179208275,1.5196262976408004,1.3164832249040237,1.115251923785674,0.9316813819271196,0.7753668996336393,1.7910486267992975,2.0586854593167936,2.105570770742419,2.0039137317561635,1.8163685095796005,1.5974528261508891,1.3865960645564437,1.181638053874378,0.9941212961515474,0.8300757651637101
BRA_16,Brazil,76,Tropical & Subtropical Moist Broadleaf Forests,1,Marajó várzea,480,8210257.854700031,1.7664820201499687,2.1176724531626347,2.2187836534663012,2.1449792835573125,1.967966768119284,1.741923850357138,1.5029589762199362,1.2727952967675815,1.0629980728219626,0.8785091414475418,0.04976162504148551,0.07082588046738109,0.07668236341937636,0.0771698006798103,0.0784097531751168,0.08082064874236955,0.08258201293805867,0.08239086413178232,0.0799571910268865,0.07561575125358608,1.7665745686714918,2.1269970599228776,2.232437501399455,2.1503954254883286,1.9668214269177993,1.740256226362075,1.5019148519669456,1.2754506337913414,1.068365776507102,0.8848394768115839,1.5723254680633545,1.8222005367279053,1.86062753200531,1.7360332012176514,1.5458885431289673,1.335611343383789,1.1291019916534424,0.9368019104003906,0.7589042782783508,0.6065986752510071,1.9283738136291504,2.3556511402130127,2.4800925254821777,2.4290785789489746,2.255345582962036,2.034919261932373,1.792833685874939,1.5540046691894531,1.3343909978866575,1.1429840326309204,1.702160640790467,2.025395924738532,2.1231568713686357,2.0566526642744094,1.884743280304655,1.650393770745963,1.4004162835435392,1.1698817389301968,0.9590023645295808,0.7793748179558785,1.7314457456847938,2.0722434933884917,2.1777295283813607,2.107471983893491,1.9238458918472192,1.6934057131947795,1.45122421139183,1.2168111314986672,1.0097855635359567,0.8261761342014838,1.8056422304830424,2.1660316388649736,2.2636080006882215,2.185506592237032,2.0136475442461883,1.7910491616772874,1.5566125539271385,1.3300838781135056,1.1191746175363382,0.9316538602113724,1.8310544741228691,2.201186319360151,2.2987121800285073,2.232413938101821,2.060520544735312,1.8378127587660575,1.5995364248837864,1.3691058785339882,1.158167855283745,0.9706968905863824
BRA_17,Brazil,76,Tropical & Subtropical Moist Broadleaf Forests,1,Mato Grosso tropical dry forests,481,41220316.26134989,1.4808247421154368,1.5746738416743906,1.543985769496976,1.4357367728786214,1.28725963583465,1.1244995808673293,0.9637936898708308,0.8144106903134986,0.6808351360378627,0.5645226717730055,0.17468602397807778,0.23998264983689652,0.26333322367188056,0.2582504577846121,0.23735523648995527,0.20962388716709476,0.18059444522552864,0.15327012541649007,0.12900436965435955,0.10817578165006446,1.4159924091188192,1.4725617272839542,1.441335198598657,1.3398417852263864,1.207020131347375,1.0605328759631596,0.9159698749030076,0.7831631290036758,0.6659798923401627,0.5605752647239346,1.0446325540542605,1.07566237449646,1.0480449199676514,0.990276336669922,0.8939277529716492,0.7527729272842407,0.6017902493476868,0.4749111235141754,0.371255099773407,0.2882015109062195,1.9296295642852783,2.16279935836792,2.1952950954437256,2.12749981880188,1.961817979812622,1.7476317882537842,1.531816840171814,1.3232101202011108,1.1275184154510498,0.953569769859314,1.2871106916593824,1.3242665569211869,1.2695980867667358,1.1602235134383347,1.0274057594035202,0.8847933799157309,0.7519571929823174,0.6269709304561608,0.5175838264820721,0.4277453795524986,1.3496425434437778,1.3867018128437547,1.3320563353043942,1.2147599400092626,1.0819904903951636,0.9355477737216727,0.7988235139132069,0.6738311287916102,0.5605382816574376,0.4628622980581055,1.6504003738730728,1.800753318328204,1.7851925558747568,1.6678854575349713,1.4959999575985783,1.306623253850117,1.1191536335031878,0.9472664179524726,0.794912074389254,0.6581803349740454,1.7402251987424615,1.949174468221208,1.9570291465526437,1.839857747554247,1.652367907738066,1.4433557349369002,1.2285495680983494,1.0292796581862909,0.8534979491348726,0.7089660562812099
BRA_18,Brazil,76,Tropical & Subtropical Moist Broadleaf Forests,1,Monte Alegre várzea,482,6252503.345493741,1.683369394967913,1.9535084682591033,2.0199169186242036,1.944966993451309,1.786350890471179,1.5875924401410135,1.3779578781006794,1.1753341374514414,0.9894845257269924,0.8247902634834265,0.09404908496504424,0.16547039299468205,0.1984717345247184,0.20329000385211343,0.19248624862990413,0.17497097639441034,0.15588472999942643,0.13767725229582717,0.12121647161437768,0.1066007380114269,1.6894516833690034,1.9727429785940904,2.0585549530386924,1.9961284786519768,1.8242365849723696,1.6133709074263292,1.3867299298119675,1.1776972663295162,0.9863159538317128,0.8183048089917632,1.1496613025665283,1.198300004005432,1.162824034690857,1.082545042037964,0.9728409051895142,0.8419868350028992,0.7161163091659546,0.6018028259277344,0.4979332089424134,0.4058208465576172,1.884227275848389,2.229701280593872,2.3700501918792725,2.3423335552215576,2.1917572021484375,1.973973035812378,1.7413825988769531,1.5415031909942627,1.3506247997283936,1.1728317737579346,1.5879335857912928,1.7383020997671557,1.7615554764082555,1.6912619888284413,1.55866806528163,1.3947920276588293,1.207145549136506,1.0292352194848813,0.8614096868461764,0.7129056684543632,1.6386510781163524,1.879006121839796,1.9414544814631056,1.8631460088029448,1.7148691121233388,1.527464061910832,1.324334322569663,1.1230771380574966,0.939499205279797,0.7753871003552782,1.7519494294182325,2.0820638291902256,2.1523165600806986,2.0740939317747604,1.9101841625592388,1.6991864415238316,1.472592110798179,1.251931774475258,1.056648544464231,0.8847549512070052,1.7831744941334615,2.12108364782607,2.2307116273331316,2.152560041356667,1.972540068564557,1.7613906298110735,1.543068679597825,1.3338567786746556,1.1347488007859556,0.9589802803466408
BRA_19,Brazil,76,Tropical & Subtropical Moist Broadleaf Forests,1,Negro-Branco moist forests,484,4819298.910937493,1.7443863037292526,2.0448266659194942,2.0849777817364963,1.9584209903079293,1.745303759173128,1.501013448501317,1.2590924013122644,1.0373611849254911,0.8435045387388201,0.6792096135867847,0.05835232920375065,0.09443423812081413,0.10393733420618068,0.09767213501224152,0.08674829077099827,0.07716555101171803,0.07041895498615693,0.06560371391362432,0.06142466403906899,0.05710573233262405,1.7558464559620033,2.0800963330477087,2.119169228274007,1.9824141241076936,1.7597724948032405,1.5058908431414042,1.2558150356699178,1.0293252667260977,0.833954426632297,0.6698573721971126,1.4408732652664185,1.5854603052139282,1.5954577922821045,1.515422821044922,1.383466720581055,1.1973049640655518,1.0123519897460938,0.81600189208984375,0.6250823736190796,0.4746910035610199,2.030235767364502,2.3228447437286377,2.4328198432922363,2.321956157684326,2.095728635787964,1.8232314586639404,1.5600582361221311,1.3692162036895752,1.192365288734436,1.0271155834197998,1.6660490063216182,1.90427165161265,1.9317343297901504,1.814515475024525,1.6230388447789863,1.3964319422198972,1.169952739507724,0.9628628110644794,0.7793794703131487,0.6231770920249616,1.708946624595039,1.9668035627847695,1.9940143183964056,1.8769712357293993,1.6777488540141323,1.439416474844577,1.2051390310240275,0.9902802412577624,0.8027420236000024,0.6425623346601065,1.783202246284233,2.115276474856649,2.166023509439457,2.0293309627791345,1.806660958851864,1.5488117307862437,1.2988007104409598,1.0683494763981574,0.869114209754833,0.70114283060297,1.8065778574334133,2.138607300463178,2.1894466204359047,2.0604703235988833,1.8456062801909636,1.5996786676535086,1.353501413997851,1.126932162372798,0.9238192072936466,0.7479800359110966
BRA_20,Brazil,76,Tropical & Subtropical Moist Broadleaf Forests,1,Northeast Brazil restingas,485,1007509.7108124983,1.471095874789664,1.6381586843145006,1.6507685601799316,1.5621266451450124,1.4171576105039851,1.2481619976882803,1.076067567376419,0.9131729598294216,0.7658169674262926,0.6364973592793396,0.2180382764648573,0.23437418676346383,0.2172818844488014,0.18310595186997933,0.1443532165758022,0.10873027611171152,0.08027150309596907,0.06055328771673903,0.04919272776997094,0.04392880470451292,1.501859539820824,1.6735557733580124,1.6816961113363504,1.5840240865945816,1.4315644769107594,1.2518905906353968,1.0840203525030123,0.9267415572332856,0.7724678553953892,0.6377078051815666,1.0127675533294678,1.1099752187728882,1.1357605457305908,1.1051616668701172,1.0283609628677368,0.9301143884658812,0.8224708437919617,0.7163593173027039,0.6094379425048828,0.511532187461853,1.8044414520263672,2.0271670818328857,2.0489823818206787,1.9348163604736328,1.754846215248108,1.5482059717178345,1.340294599533081,1.1401771306991575,0.9653595089912416,0.8444133996963501,1.1582745571394224,1.3064769761902946,1.349308278825548,1.318381057066076,1.2326290360812484,1.119156178832054,0.9902925843542272,0.8487164427022464,0.6964189490756473,0.57136064502928,1.232496087367718,1.4041869313109154,1.4474629700183868,1.4042306343714397,1.3144175161918004,1.193398859500885,1.0410469869184775,0.8856572374220817,0.743191314801093,0.6142827773439712,1.669683964962655,1.849592814197788,1.8456977952884723,1.7285386144587425,1.5449936211794273,1.341897378010409,1.1386759706552592,0.9521450078723456,0.7959271669387817,0.6631164712621677,1.7245946719096257,1.9082979119342307,1.9002220155918492,1.7676171443679116,1.576065148403442,1.3652054054945844,1.1620688928941791,0.9736067923073916,0.8174048133616177,0.6884812692116047
BRA_21,Brazil,76,Tropical & Subtropical Moist Broadleaf Forests,1,Pantepui forests & shrublands,490,553743.5287437495,1.8024957484718975,2.0873099745932007,2.128653473181898,2.0117158415324794,1.8097891247915192,1.5743838730580957,1.3375458980832244,1.1170442287434648,0.9212116088552028,0.7526099900714219,0.1024762528675899,0.15607553965468643,0.15872194175888096,0.13659878153503485,0.1117206036618511,0.09527556469171748,0.08820498423430094,0.08581932182359785,0.0838781555616785,0.08056307599210451,1.83012063697327,2.113214083044248,2.1602315505345664,2.0370841293691475,1.8341269984687727,1.588186152279377,1.3495702241596423,1.1346586964479306,0.939460159886268,0.7715871294602653,1.3395957946777344,1.490833044052124,1.5289554595947266,1.4958603382110596,1.3411880731582642,1.1429493427276611,0.9535209536552428,0.7832019925117493,0.6298934817314148,0.46958082914352417,2.094165563583374,2.657442569732666,2.7000675201416016,2.436135768890381,2.04603910446167,1.788600206375122,1.5455291271209717,1.310675024986267,1.1458327770233154,0.9994308352470398,1.638494277441943,1.8480277966849412,1.8867351094881692,1.810272991657257,1.6659802473508394,1.4470511642662254,1.2049715329300277,0.9706550857116436,0.7752527537800017,0.6152678018524533,1.7833839725045595,2.0670891347385587,2.0978908392099234,1.9552521365029472,1.7324139766204052,1.509915582677151,1.2869167258774026,1.076274802003588,0.8884160475454469,0.7247849588210766,1.8573897879504593,2.167708665491587,2.222631349476105,2.107489458445845,1.896544793446859,1.6502340457018685,1.4044009533795443,1.1776009290776357,0.97456010780134406,0.8066170137692121,1.8923398894923071,2.222592325095671,2.277224648859083,2.1583718870367323,1.9394507336972364,1.6896019901548114,1.4434767192409883,1.212979696145872,1.0060037276516225,0.830138600734343
BRA_22,Brazil,76,Tropical & Subtropical Moist Broadleaf Forests,1,Pernambuco coastal forests,491,1698628.4696529375,1.4434468515528345,1.5925294924883542,1.5932512000154244,1.4988998095348471,1.3534097714379765,1.1876720798519325,1.0212242585516365,0.8652080794372148,0.725102221754048,0.602823736694202,0.30329924757662924,0.3560862785453407,0.3521327924696938,0.31487329225591054,0.2633387653460376,0.21001816788106967,0.161995817189713,0.12266796558460669,0.09314812486514072,0.0730897791038057,1.5663366859056511,1.7304598897166503,1.7305875955168737,1.613507406413555,1.4413580166226696,1.2539908561760575,1.0663609358130908,0.8925180444702173,0.7401605565526169,0.61138598535506,0.3521679937839508,0.3618677258491516,0.36495789885520935,0.3625418543815613,0.3556765615940094,0.345327764749527,0.33235111832618713,0.3115270733833313,0.2862420976161957,0.26141396164894104,1.8487125635147097,2.1177477836608887,2.106903553009033,1.9927291870117188,1.8150513172149656,1.6119258403778076,1.421735763549805,1.240107774734497,1.067620038986206,0.9098190069198608,1.003994588303355,1.0585689124606903,1.05847734315642,1.0195917095456803,0.949221018482657,0.8559441582723097,0.7613372455586443,0.6697405716952156,0.584034365804299,0.5057328632562468,1.26963486360467,1.3790109244788564,1.38692607766106,1.331828981149392,1.2384400216838982,1.1133611892896986,0.9803225586934344,0.8379674812712042,0.7012980257471403,0.576057696516074,1.675830724782177,1.8633621304850032,1.855491692646624,1.7307173188775775,1.542740679291821,1.3322553302881852,1.1290069416429869,0.9433323648734216,0.7792298655208562,0.6426099248487374,1.714632820932805,1.9256608901144583,1.9258498745274455,1.800745999420082,1.6053171748312831,1.3865540943283965,1.1677812343381568,0.9785352248298236,0.8104463759129935,0.6776536755624847
BRA_23,Brazil,76,Tropical & Subtropical Moist Broadleaf Forests,1,Pernambuco interior forests,492,2036088.614621204,1.101258195387909,1.2035843302068443,1.212788803175039,1.1592697879362133,1.0689524611002312,0.960964042110898,0.848187217886133,0.7386370142210602,0.6368507386210103,0.5450264903409667,0.34052206614037167,0.3925020602599341,0.391068774086851,0.3569998801153388,0.30762894170419414,0.2546903064453546,0.2051018292934869,0.16235860072786903,0.12776307050869742,0.1012949356230461,1.0743064907775528,1.1521795320866712,1.1524754686233325,1.1051708577677262,1.0274490148593218,0.9257974066929512,0.8316482005959348,0.7362773884641062,0.6504185737835037,0.5605209482084844,0.29470449686050415,0.3040725588798523,0.3074416220188141,0.30368930101394653,0.2965446412563324,0.2867836058139801,0.27508506178855896,0.262028306722641,0.2480989396572113,0.23369503021240232,1.7519476413726809,1.9826446771621704,2.009530544281006,1.927574157714844,1.7559696435928345,1.5439026355743408,1.3324486017227173,1.1741222143173218,1.036872148513794,0.9072418212890624,0.7148804750745696,0.7693041997191347,0.7849676326024446,0.7772416991572226,0.7458679092601991,0.6996642115425928,0.6368427539275865,0.5761829321844536,0.5098303109407425,0.439590941795281,0.8711392254221673,0.9333388344970291,0.9489663873488704,0.9179588533067085,0.8708728336685401,0.8008326057383889,0.7227043356036856,0.6426172513696268,0.5605804048811044,0.4824005881653112,1.3948572370029937,1.5424724740366782,1.5587984695434571,1.4803079395759395,1.348046612739563,1.1913684102780648,1.0272661561965943,0.8690955671053084,0.728447187029462,0.6113283536767447,1.566347059051869,1.7461036219113115,1.7539101736714142,1.6369957421252976,1.4648023888191082,1.2771687672452527,1.082029863220194,0.9157715456539326,0.7754166711327488,0.6580960857157676
BRA_24,Brazil,76,Tropical & Subtropical Moist Broadleaf Forests,1,Purus várzea,496,14253409.341024974,1.687831885060154,1.94228700477633,1.983160754248495,1.882612408376824,1.7040329312432074,1.4928634738487971,1.2779946146965615,1.0759027166013038,0.8946882319989257,0.7372153522986475,0.09419420114658648,0.17853324953197083,0.20150804084022791,0.18423682387436485,0.1497059136295552,0.1136494120689202,0.08522049598477748,0.0684053550995285,0.06192438217660155,0.06080106220452982,1.685516859378983,1.902340419818373,1.941366917536809,1.8553792078405904,1.6913581527071235,1.4980424699047206,1.2870919968803598,1.080061325869922,0.8925882536430744,0.7294855052262397,1.0929994583129885,1.1390323638916016,1.1473687887191772,1.1092655658721924,1.0438178777694702,0.9652164578437804,0.8804367184638977,0.7754619717597961,0.6638469696044922,0.5610084533691406,1.9067795276641848,2.3562686443328857,2.4550061225891113,2.3180999755859375,2.0754780769348145,1.7955448627471924,1.5463988780975342,1.345008134841919,1.176677703857422,1.0187355279922483,1.5957888496600516,1.7537277058831282,1.7695556184980603,1.6758879190888898,1.5274766487411306,1.3456644019292248,1.1542075142702637,0.978569577817226,0.8183519551211097,0.6669816941369412,1.6504162337848498,1.8477441536839427,1.878964968167204,1.7852961732881811,1.628885981821402,1.4355626758881497,1.23634588079704,1.037090690100371,0.8574457612991627,0.6963112261370464,1.763704005808585,2.10548817955794,2.1601948386222096,2.035089778021184,1.8242356626044711,1.580092426840194,1.337929338919544,1.1191126341405122,0.927720038567293,0.7724477501368961,1.7909769104573434,2.1836635452415956,2.261740099216482,2.1367324170059936,1.9023629335981904,1.63475997541465,1.3768995850728447,1.154285426607319,0.9707184612360704,0.8135210626265582
BRA_25,Brazil,76,Tropical & Subtropical Moist Broadleaf Forests,1,Purus-Madeira moist forests,497,17300753.82365007,1.6050823142547472,1.790251352389948,1.8177003726248888,1.7375609391206497,1.5942304410820651,1.4208933393220056,1.239929610317439,1.0651531884417635,0.9042301360916536,0.7607056143345512,0.13057646067608503,0.2146144145687767,0.24820372574252336,0.24615382730236937,0.2243966893590415,0.19461461031632576,0.16404481081312464,0.1365106454892572,0.1135400726860875,0.0952618533655174,1.6347975705795583,1.8164849966253105,1.824209558414724,1.7305052719338323,1.5820158442975067,1.408204128064955,1.2245710233611629,1.04882791669311,0.8886509905779492,0.7480168444997717,1.0929582118988037,1.1426477432250977,1.1620689630508425,1.134883165359497,1.0838733911514282,0.9578857421875,0.8045910000801086,0.6670826077461243,0.5476394891738892,0.4461948275566101,1.837354302406311,2.2667527198791504,2.419358730316162,2.3521924018859863,2.155521869659424,1.9430484771728516,1.7408310174942017,1.548241376876831,1.3654731512069702,1.1909096240997314,1.4042893654313582,1.4727142896640135,1.4490952144027227,1.3710685947975454,1.2616912174781474,1.138660570876894,1.0136465729773043,0.8965330700909476,0.7754500073313609,0.6582696388668914,1.5175907856268849,1.6523188056616949,1.6681720228656427,1.574195186537634,1.4413332249265474,1.2831738367090075,1.1230175565236171,0.9707162318321376,0.8261699322362741,0.6972868613130604,1.6815687263504715,1.9258312613824984,2.0118731483743986,1.9648829618305024,1.816528543517852,1.607474084943533,1.3808575355383343,1.165990929250855,0.9784579272150086,0.8183637888284852,1.7754252086118196,2.089957755286783,2.167863027732689,2.074161377888165,1.8945458957549215,1.6816001497969335,1.4589851487610184,1.2480578089287269,1.056568160986367,0.8886661410844087
BRA_26,Brazil,76,Tropical & Subtropical Moist Broadleaf Forests,1,Rio Negro campinarana,498,8042790.184756236,1.7003320603543317,1.9644600365278428,2.0003687201489244,1.888163236070567,1.696665203080515,1.474251154880024,1.2509932278727074,1.043518139165018,0.8595646870726875,0.7014442275630037,0.0798575434185083,0.128518679550989,0.1411016381949981,0.13348173969282007,0.12107012632119564,0.11170621482566044,0.10641537113359847,0.1030208548089061,0.09939693322981044,0.0945476364386296,1.7275024586370291,1.9745533472103585,1.9901695919954965,1.8730191942714456,1.6777537252862331,1.447289193673698,1.224556061548072,1.0097761892227537,0.8222340993506271,0.666019058795987,1.4668424129486084,1.621210694313049,1.6203744411468506,1.5242226123809814,1.3759815692901611,1.199540376663208,1.0195090770721436,0.8527942895889282,0.6803444027900696,0.5240982174873352,1.9189085960388184,2.306762218475342,2.404726982116699,2.308631181716919,2.0850608348846436,1.808302640914917,1.6311153173446655,1.4529892206192017,1.276801347732544,1.109565019607544,1.577161652738588,1.7871495959370636,1.806618779246273,1.7128820076584816,1.5527857415951216,1.3496660016552584,1.134808886972746,0.9394144428969056,0.763723570234363,0.6153020636232236,1.6298702343476477,1.8417930035040144,1.8965207549432912,1.79492240745931,1.6073678397790503,1.3886536355090626,1.1660278215413726,0.9590241157442984,0.7832003153322791,0.6308895280095922,1.760746172295899,2.08011376089301,2.1230331728423852,1.9980614092518232,1.7949630251362434,1.5644412403908845,1.3339813239522116,1.1152489230761231,0.9237341568848796,0.7558057620647373,1.7841971649944854,2.126950434364656,2.189385169849061,2.0761420837382683,1.869102464502789,1.642529997021653,1.4160242193672137,1.1933108570355035,1.0019138235034364,0.8378328742594693
BRA_27,Brazil,76,Tropical & Subtropical Moist Broadleaf Forests,1,Serra do Mar coastal forests,500,10193327.712922288,1.2319055486511732,1.38594843523471,1.4104918805336495,1.3479389627405496,1.2352188597709035,1.0993707813157068,0.9582366000617688,0.8225718512075499,0.6981747239937467,0.5876000242224947,0.18373419051934253,0.25282924230337095,0.27542817592213403,0.26884254383742495,0.24827555152281075,0.22341608032154833,0.1992270511103872,0.17758067016838397,0.1587108918306446,0.14220454604067886,1.2382691951451117,1.3868013798890495,1.394503992834487,1.30865227353217,1.175715998433671,1.0429324198416663,0.9159833035303524,0.7949601174738639,0.6816798465374189,0.5723019908674015,0.7268112897872925,0.7726496458053589,0.7836538553237915,0.7673658132553101,0.7293766140937805,0.6574869155883789,0.5788043737411499,0.4844081997871399,0.37271347641944885,0.28179359436035156,1.8301076889038088,2.2164902687072754,2.2727580070495605,2.1778786182403564,1.9839569330215456,1.734243392944336,1.5438530445098877,1.360501050949097,1.2048858404159546,1.0743621587753296,0.9805017459392548,1.0508996030312352,1.0664697596761916,1.0194774083483582,0.9417151247190126,0.8477721377124164,0.7284803714881949,0.6114569171294925,0.5097420147083102,0.4160235186054857,1.1210363979857725,1.2382258201443304,1.2541008694883633,1.1992081869607685,1.0977166645257854,0.957087979799456,0.81440445421573,0.6777231080497769,0.5605287983315707,0.4628812313158416,1.331921748002878,1.5194410790567812,1.550712412624268,1.4959093494759796,1.3788348660524663,1.2381785271748225,1.095769652532875,0.951202830415954,0.8183458334624522,0.6972993435189366,1.449336225081398,1.6914030215005662,1.7693497924400228,1.730431801291073,1.613388674476972,1.4493141721276677,1.2675320866860842,1.087868141592219,0.9276903526070192,0.7870458231240816
