ID,COUNTRY_NAME,ISO_CODE,AREA_HA,ages_1_20_mean,ages_21_40_mean,ages_41_60_mean,ages_61_80_mean,ages_81_100_mean,ages_1_20_stdDev,ages_21_40_stdDev,ages_41_60_stdDev,ages_61_80_stdDev,ages_81_100_stdDev,ages_1_20_median,ages_21_40_median,ages_41_60_median,ages_61_80_median,ages_81_100_median,ages_1_20_min,ages_21_40_min,ages_41_60_min,ages_61_80_min,ages_81_100_min,ages_1_20_max,ages_21_40_max,ages_41_60_max,ages_61_80_max,ages_81_100_max,ages_1_20_p10,ages_21_40_p10,ages_41_60_p10,ages_61_80_p10,ages_81_100_p10,ages_1_20_p25,ages_21_40_p25,ages_41_60_p25,ages_61_80_p25,ages_81_100_p25,ages_1_20_p75,ages_21_40_p75,ages_41_60_p75,ages_61_80_p75,ages_81_100_p75,ages_1_20_p90,ages_21_40_p90,ages_41_60_p90,ages_61_80_p90,ages_81_100_p90
MCO,Monaco,492,72.23288125,0.6347417831420898,0.7226842641830444,0.6931816935539246,0.6050885319709778,0.49879416823387146,0,0,0,0,0,0.6347417831420898,0.7226842641830444,0.6931816935539246,0.6050885319709778,0.49879416823387146,0.6347417831420898,0.7226842641830444,0.6931816935539246,0.6050885319709778,0.49879416823387146,0.6347417831420898,0.7226842641830444,0.6931816935539246,0.6050885319709778,0.49879416823387146,0.6347417831420898,0.7226842641830444,0.6931816935539246,0.6050885319709778,0.49879416823387146,0.6347417831420898,0.7226842641830444,0.6931816935539246,0.6050885319709778,0.49879416823387146,0.6347417831420898,0.7226842641830444,0.6931816935539246,0.6050885319709778,0.49879416823387146,0.6347417831420898,0.7226842641830444,0.6931816935539246,0.6050885319709778,0.49879416823387146
MDA,Moldova,498,2678561.649618747,0.6318417824092716,0.7743384525036129,0.656098207287156,0.477044125119838,0.32193518229389695,0.06338533458266558,0.11328996596219355,0.08947173777797576,0.05509433315424696,0.03315723796220685,0.6611631864141655,0.821298866151188,0.676780889188493,0.4775708962005924,0.3198169914095901,0.4167913794517517,0.45712098479270935,0.40968137979507446,0.3072264790534973,0.206865593791008,0.715867280960083,0.9337133169174194,0.8145972490310669,0.6184538006782532,0.4383411407470703,0.5303038705991009,0.596602308874329,0.5264024772542588,0.4033778728419588,0.2798091449564503,0.5927539141254222,0.6786984824439855,0.5809790598203058,0.4364877945718696,0.29735237986376856,0.6767581418187306,0.8642684665564789,0.7315126172106119,0.5244336380126728,0.3471672517362605,0.684563729853835,0.8857290416955947,0.7587763742199094,0.549819088403226,0.36665912012487534
MDG,Madagascar,450,46066863.24812978,1.1926412162864206,1.2588655888979443,1.068068274217276,0.8173728186161316,0.5927518467448047,0.3564807568505079,0.4008925946159796,0.30900267548824073,0.20335191065947497,0.12707114169595543,1.0820397941189392,1.1013639292546682,0.9335219302774704,0.7303572991537323,0.5331749416066844,0.2928614318370819,0.2982668876647949,0.28134146332740784,0.25483161211013794,0.2243364304304123,2.157209634780884,2.5241055488586426,2.1479954719543457,1.572368621826172,1.1299270391464231,0.863373348999971,0.914407856463228,0.8165332321336601,0.6526078503990531,0.49029187318958534,0.96494273151446,0.9923257574853592,0.8632389490522067,0.6836006275781655,0.5058711592773308,1.417931789300498,1.4921437104771946,1.2382429586874473,0.9258097975079512,0.6660211009998932,1.7381518237217783,1.9297505239727064,1.60552142975866,1.1679636675058758,0.8027610403125018
MDV,Maldives,462,1191.25348125,1.7940489451090496,1.9226036965847015,1.567930539449056,1.1298334002494812,0.7634659161170324,0.14031670802744436,0.15420151882844854,0.112203435577486,0.07620033962948237,0.05522909257428476,1.8284101486206057,1.960383057594299,1.5951207876205444,1.1520352363586426,0.7797779142856598,1.483174204826355,1.5858945846557615,1.3250715732574463,0.9831562042236328,0.6761808395385742,1.9703179597854616,2.1137547492980957,1.697502374649048,1.225308179855347,0.8429702520370483,1.5160462856292725,1.6219555139541626,1.3409888744354248,0.9849570989608764,0.6874383687973022,1.788207232952118,1.9076027274131775,1.5637525916099548,1.0930793285369873,0.7006315290927887,1.8728797435760496,2.01617693901062,1.638336181640625,1.1710116267204285,0.8042640686035156,1.8984225988388064,2.0691730976104736,1.6694473028182983,1.2248862981796265,0.8267742395401001
MEX,Mexico,484,111391940.27204782,0.6642713409741265,0.7219804068940081,0.6707295593731677,0.5774953856042784,0.4778791633931206,0.4266590874660148,0.43973563352536343,0.3560885241515272,0.26114670232149273,0.1876940387304849,0.5702947174633642,0.6484365193595395,0.6601168392122583,0.6133024494838383,0.5117420859585495,0.01837819628417492,0.04623131826519966,0.0473913848400116,0.04491873830556869,0.04115191847085953,2.0652546882629395,2.2272818088531494,1.8782122135162351,1.492864966392517,1.1695671081542969,0.17966600154337287,0.211129543064932,0.222426655136036,0.21479877708023257,0.1991496135326432,0.32051045188386,0.3516217186511188,0.3555204147589663,0.3398275111233035,0.3086214231659363,0.9139856439078424,0.9764609574596128,0.8944635926421746,0.761680579456689,0.6210475098250265,1.3515582958912065,1.382905688754715,1.1523703154590397,0.8788100262967552,0.6991435654933241
MHL,Marshall Is,584,3243.0756124999994,1.9183197743964917,2.1231291583090117,1.699397791515697,1.1850075342438438,0.7719707181959441,0.2490161955597524,0.3684297989161202,0.2822445391231688,0.172947300636502,0.0965420306230401,2.0453643798828125,2.3008432388305664,1.8783553838729856,1.2429717779159546,0.80367279052734375,1.3659520149230957,1.3748557567596436,1.1152219772338867,0.8145154714584351,0.5618299245834351,2.1990227699279785,2.524892807006836,1.9871346950531008,1.3960750102996826,0.9219512939453124,1.4471498727798462,1.4884220361709597,1.2417800426483154,0.9338728189468384,0.630963921546936,1.7629140615463257,1.8535869121551511,1.4949229955673218,1.0408830642700195,0.6788822412490845,2.123506784439087,2.454622507095337,1.9565120935440063,1.3333709239959717,0.8489750027656555,2.166534423828125,2.5009450912475586,1.9668937921524048,1.3519980907440186,0.8721603155136108
MKD,Macedonia,807,2543795.851785124,0.6355075835005997,0.7304812682793348,0.6063521706210829,0.4433180147385395,0.3069901162504501,0.23002124055519704,0.2929276900219412,0.20941243247242977,0.1226806598975782,0.0712407420777456,0.595827538615618,0.6756061145237514,0.5877888795101281,0.43942608730729327,0.29889874579384923,0.23480966687202456,0.24400833249092105,0.23693899810314176,0.21074676513671875,0.1689610481262207,1.1122469902038574,1.3581581115722656,1.1773803234100342,0.95514315366745,0.7141313552856445,0.34563118947106736,0.3710359081271149,0.35369338938798855,0.2949504866221241,0.22849553651333968,0.4433362798850865,0.480426659982319,0.4277318221438362,0.33784183812268237,0.24803894872222443,0.8339320065090491,0.9728348854229536,0.748027016524396,0.5176128044437903,0.34956838757882563,0.9824050414946772,1.175931159125434,0.9122066237872704,0.6072433751170375,0.39641918662266856
MLI,Mali,466,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLT,Malta,470,27233.96836874997,0.4900943299075616,0.5289864767375969,0.5036507612343004,0.4456627376886079,0.3765592584801003,0.02338782921605536,0.02434058453244721,0.02416965480803192,0.02879375168423438,0.03441959509314973,0.4908970594406128,0.5288361966609955,0.5080680847167969,0.4467524066567421,0.374786247809728,0.4258515238761902,0.4630517363548279,0.44481149315834045,0.37445488572120667,0.2941836416721344,0.5487478375434875,0.5884121060371399,0.5665761828422546,0.5170995593070984,0.47499531507492065,0.4597271531820297,0.49850033223629,0.4664994180202484,0.4039515554904938,0.3313694894313812,0.4728936851024628,0.5112636486689249,0.48650286595026654,0.42422955483198166,0.3502076119184494,0.5049114525318146,0.5442903893334525,0.5192141532897949,0.4683387398719788,0.3998914957046509,0.5227612406015396,0.5620466669400533,0.5325161616007487,0.48093404769897463,0.42464932799339294
MMR,Burma,104,64674066.58171273,1.280556376184418,1.3572391001397863,1.1780173188509375,0.9296838862875008,0.69845841072554,0.39398833434169805,0.4163819980010284,0.32510595800451314,0.22655818511549747,0.15835144314180669,1.339785058698665,1.3826164169970598,1.1835329030701045,0.941419375395658,0.7070419079664311,0.26689332723617554,0.27040520310401917,0.2591630518436432,0.23933005332946777,0.21514424681663513,2.095086097717285,2.338327646255493,1.9586244821548464,1.5700123310089111,1.2852824926376345,0.6055073401102653,0.6640955023399036,0.6522866184756116,0.5976715245927167,0.5040339796134103,1.0820812938820363,1.148495425578348,1.0274302184258013,0.8163752905944142,0.6055050001343842,1.6054337029996626,1.7109357611309302,1.4335653843133231,1.0741876240572883,0.8007742831529171,1.7147791604861429,1.8357897633265647,1.5507787165573637,1.207054452839167,0.8945208387118582
