ID,COUNTRY_NAME,ISO_CODE,AREA_HA,ages_1_20_mean,ages_21_40_mean,ages_41_60_mean,ages_61_80_mean,ages_81_100_mean,ages_1_20_stdDev,ages_21_40_stdDev,ages_41_60_stdDev,ages_61_80_stdDev,ages_81_100_stdDev,ages_1_20_median,ages_21_40_median,ages_41_60_median,ages_61_80_median,ages_81_100_median,ages_1_20_min,ages_21_40_min,ages_41_60_min,ages_61_80_min,ages_81_100_min,ages_1_20_max,ages_21_40_max,ages_41_60_max,ages_61_80_max,ages_81_100_max,ages_1_20_p10,ages_21_40_p10,ages_41_60_p10,ages_61_80_p10,ages_81_100_p10,ages_1_20_p25,ages_21_40_p25,ages_41_60_p25,ages_61_80_p25,ages_81_100_p25,ages_1_20_p75,ages_21_40_p75,ages_41_60_p75,ages_61_80_p75,ages_81_100_p75,ages_1_20_p90,ages_21_40_p90,ages_41_60_p90,ages_61_80_p90,ages_81_100_p90
ESP,Spain,724,49883030.269118704,0.4627572456609575,0.5538310220913364,0.5272279130922771,0.45692741920440416,0.3805242536703506,0.4327723747593151,0.5105322923103585,0.4217403291775822,0.2986228502282896,0.1988523020675544,0.2774067289103948,0.3359085611571647,0.36735812228819265,0.371282247366332,0.34775978213383824,0.0200831051915884,0.09623091667890547,0.11115040630102158,0.1061549186706543,0.09778495132923126,1.8594144582748413,2.5079259872436523,2.339402675628662,1.9153773784637451,1.471113920211792,0.12145856474120266,0.16365217065448176,0.18035624815780316,0.18401276490423235,0.16796487667518475,0.17587298464220488,0.22660005439626987,0.2577172623545376,0.2537949140501391,0.23821000147286364,0.5741924039622459,0.6483569866188347,0.601648870875838,0.5272796540425893,0.4648007138617637,1.3398786827838205,1.5391006162591336,1.257661577031803,0.9024285099634164,0.6053403783285579
ESP_1,Spain [Canary Is],724,743454.1003827218,0.3370785553596346,0.3666543708589932,0.3688342478631203,0.3522673682105401,0.3244477331922277,0.07076589498456465,0.07823914492762131,0.07978285914217642,0.07699214139904811,0.07146552556327526,0.3173223499208689,0.34476637024255025,0.34665345563537886,0.33298316779660014,0.30759562621824443,0.22628216445446017,0.23083357512950897,0.22169527411460876,0.20503191649913788,0.1845124214887619,0.5809294581413269,0.6346539855003357,0.6467620134353638,0.6229256391525269,0.5769737362861633,0.26653634589545583,0.2862583557601835,0.2841486907922305,0.2683871418237686,0.24504734746745377,0.2783467235723378,0.30565104327111875,0.3098434819678082,0.2959367376775598,0.2744821955997978,0.3799885940753808,0.4130947534975253,0.414926720990075,0.3955207654210024,0.36431740052424944,0.4424363407823775,0.48519384309097574,0.4892315854949336,0.4699609432671521,0.43254924317200977
ESP_2,Spain [Plazas de Soberania],724,3803.8168849264703,0.5082195356063122,0.5589933663713855,0.5391256468700762,0.48320989460463626,0.4145377500729612,0.22811282267089933,0.25111143471247527,0.22235083026150249,0.17383736086992713,0.12477913620085831,0.30872100591659546,0.3296404480934143,0.33469876646995544,0.32260861992836,0.2991254925727844,0.2891887426376343,0.32326942682266235,0.32769352197647095,0.31048378348350525,0.28437310457229614,0.871554434299469,0.9661852121353148,0.8867872357368469,0.7537388801574707,0.6050378680229187,0.29115232825279236,0.3240355849266052,0.3304566442966461,0.3177111744880676,0.2940528988838196,0.2924431264400482,0.3245270550251007,0.3306954801082611,0.3186837136745453,0.2954425811767578,0.7296759486198425,0.7783452272415161,0.7411778569221497,0.6572801470756531,0.5464126467704773,0.8241730332374573,0.9232203364372252,0.8650804758071899,0.7302703857421875,0.5699735879898071
EST,Estonia,233,4362381.593816218,0.9554992885262692,0.9716947642969772,0.621959019695776,0.3414262411069742,0.17650526440945835,0.06928085586674919,0.0719426519977945,0.03377229978439247,0.03774595729339997,0.03342615545107343,0.9541102358940936,0.9716861489318764,0.6206013495568247,0.33886242949137807,0.1728907404868333,0.7174592614173889,0.7371814846992493,0.5146487355232239,0.2220499962568283,0.08883819729089737,1.151443362236023,1.1968073844909668,0.73853600025177,0.5291423797607422,0.3889923095703125,0.8623327998841395,0.875964337475498,0.5786176197258107,0.295889027139551,0.13577209871969126,0.9111234838945153,0.9228379023986902,0.5961816116674057,0.31347794959477554,0.15335018951891527,1.0009905621299688,1.0165995398102257,0.646006081480916,0.3661920254572501,0.1962747984012674,1.0478275674720143,1.0692827541436722,0.6684759836325144,0.3896443293702722,0.21775635592270992
ETH,Ethiopia,231,112624652.28888796,0.6300506922337316,0.6818125470970876,0.6176929968712872,0.5155210957189452,0.4136661404684866,0.48330287161912133,0.5202089208844873,0.42534786932347945,0.3050767503708998,0.20365055458508988,0.3397901941758289,0.3669158962105667,0.3554499347043379,0.33977192480142426,0.31050969562738234,0.12694641947746277,0.1666000783443451,0.17853161692619324,0.17346735298633575,0.16118450462818146,2.020073652267456,2.1849498748779297,1.8552929162979128,1.4294331073760986,1.1575313806533811,0.2152396806977001,0.2407333430063572,0.23758846584310456,0.22255504301261703,0.20528353800058843,0.23807335021069337,0.25895337724844264,0.2690804940983803,0.25437395283312475,0.23643611553557087,1.0194983045585524,1.1015738652117233,0.9804370115785038,0.7850797408177079,0.6113267285548026,1.402350276708603,1.5078216642040372,1.2851544768804954,0.9725641651250584,0.7012006815424875
FIN,Finland,246,32610648.90499305,0.5596130352345376,0.629960699941602,0.4505598872796293,0.2809181847424573,0.16848344389124176,0.2543446189182006,0.2930447362335398,0.16591180802228175,0.07317885115593,0.0358956802225949,0.5586306561221522,0.6289116828053565,0.4707063583054525,0.2871229141978154,0.16503960954853494,0.12366579473018646,0.12229917198419572,0.115082286298275,0.0999002680182457,0.0663880854845047,1.137186050415039,1.2344121932983398,0.7648248672485352,0.6063370704650879,0.5185428857803345,0.2305184477441911,0.24618716703699248,0.22070130016236816,0.1816915814873847,0.12990596218990463,0.3163353622040276,0.3475599763305799,0.29490236653617363,0.22067364666534384,0.14550722796406604,0.7851270033881294,0.9023684793471736,0.6035108482062107,0.337876084884312,0.18651844920080957,0.8945592476568028,1.0195436777561608,0.662092992577287,0.3730277287060971,0.2099478570102847
FJI,Fiji,242,1807325.388486423,1.8585175286287423,1.962576320523943,1.563816894293362,1.1005280899627428,0.7273805700700572,0.15007309909690245,0.17058359484740737,0.12284835552545052,0.09195916481312806,0.07729425002428834,1.8926530954972751,2.004000785494706,1.5839990171102376,1.107387050124239,0.7285501502454281,1.3208705186843872,1.3860403299331665,1.130839705467224,0.758292555809021,0.46338844299316406,2.241267204284668,2.441211223602295,1.929242491722107,1.389929175376892,1.0304298400878906,1.6267897136940443,1.691261856951178,1.3692247984839268,0.9745933358059372,0.6231721426413311,1.7600176827660925,1.878918985708044,1.5176901697312426,1.048924757996384,0.6777761200117687,1.958962113042421,2.058447117908127,1.6347603396614,1.1621316696468154,0.7794574175191962,2.02541323340669,2.1444425801156273,1.6932096183300018,1.2089713585527635,0.8261352233643079
FLK,Falkland Islands (UK) (disp),238,1188098.1802555933,0.7749372913888722,0.8021199648151767,0.7430875017473367,0.6440562744277347,0.5348112046305245,0.02158671418898753,0.02164627480014442,0.01793133848675344,0.01532428798743686,0.01537590548362166,0.7758835543114151,0.8022476154423895,0.742669659461214,0.643070910906314,0.5334400830639375,0.6910942196846008,0.7129267454147339,0.6697711944580078,0.583393931388855,0.4770738482475281,0.8663764595985413,0.8843156695365906,0.821610152721405,0.7131330370903015,0.597599983215332,0.7465891980927838,0.7748903532128234,0.7211731116198961,0.6254939661254743,0.5158817988483846,0.761231513660307,0.788573070441987,0.7319427666498378,0.6343174503255853,0.5246669187474606,0.7895116135728881,0.8159223286512075,0.7543912486857679,0.6538013532394316,0.5441839098930359,0.8022143907480307,0.8286298976132744,0.7660916402659856,0.6645334404407643,0.554920342763265
FRA,France,250,54929446.814306475,1.068313340664514,1.1281440049589233,0.9019553954533122,0.641597434781432,0.4321007120699712,0.22937298181839935,0.2368551840900849,0.16904942232182713,0.11713398269268584,0.09072930742664702,1.1133371125379063,1.1641386763843544,0.910138951851494,0.6367647367821234,0.42576957366507057,0.2629489302635193,0.2934343218803406,0.29774242639541626,0.27713003754615784,0.133784681558609,1.9047324657440183,2.548913955688477,2.2282299995422363,1.6599003076553345,1.1609675884246826,0.7851778512597867,0.8518832779220874,0.7305685135438329,0.5040231510009531,0.31645676574405907,0.9336008804459726,0.97656395113146,0.7851182997381432,0.5664377125349525,0.37115867078929904,1.214820202553481,1.3046527360208613,1.011666474964681,0.7069622584967242,0.4882356047566748,1.3241690006719036,1.3983140349880991,1.1133025537627612,0.8007189781877343,0.550714479615168
FRA_1,Fr S & Antarctic Lands (Fr),0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
