system:index,A,B,K,.geo
75,194.39999389648438,0.4477675259113312,0.013994257897138596,"{""type"":""Point"",""coordinates"":[23.532137523263465,3.0172700009864735]}"
76,157.11122131347656,0.43556714057922363,0.019266990944743156,"{""type"":""Point"",""coordinates"":[19.03222779316832,0.7248624074095148]}"
77,199.1282501220703,0.46821171045303345,0.019087688997387886,"{""type"":""Point"",""coordinates"":[11.036332684037538,3.9736561391017773]}"
78,178.1999969482422,0.47641560435295105,0.019344044849276543,"{""type"":""Point"",""coordinates"":[28.135928939662538,2.7545909425522064]}"
79,183.60000610351562,0.443132609128952,0.015851059928536415,"{""type"":""Point"",""coordinates"":[19.7254181232441,2.4494587442263698]}"
80,225.89999389648438,0.4667707085609436,0.011124285869300365,"{""type"":""Point"",""coordinates"":[13.579252243439184,4.615221618145859]}"
81,222.1999969482422,0.5053876638412476,0.016763830557465553,"{""type"":""Point"",""coordinates"":[10.363826298983936,1.0005214922196073]}"
82,200.33262634277344,0.46376141905784607,0.014549287967383862,"{""type"":""Point"",""coordinates"":[11.322989182367822,-3.4155602164336676]}"
83,187.89674377441406,0.41717904806137085,0.014656662940979004,"{""type"":""Point"",""coordinates"":[11.903464830926461,3.024434714156699]}"
84,175.5,0.48115041851997375,0.022101234644651413,"{""type"":""Point"",""coordinates"":[11.089835291926352,5.253756897319351]}"
85,184.1040496826172,0.41935211420059204,0.015187041833996773,"{""type"":""Point"",""coordinates"":[11.722732379307708,2.5248630906749088]}"
86,162.36599731445312,0.40178337693214417,0.013108828105032444,"{""type"":""Point"",""coordinates"":[22.933191131782532,-3.4406911011056245]}"
87,165.60000610351562,0.42610061168670654,0.01783786341547966,"{""type"":""Point"",""coordinates"":[20.7805499398293,-3.0384255150300605]}"
88,146.6999969482422,0.4338814318180084,0.015675414353609085,"{""type"":""Point"",""coordinates"":[29.312719935734382,0.5839709849106708]}"
89,156.60000610351562,0.39174070954322815,0.010724285617470741,"{""type"":""Point"",""coordinates"":[26.074980892065927,-3.3491070122179125]}"
90,171.5843505859375,0.45266905426979065,0.01769360527396202,"{""type"":""Point"",""coordinates"":[19.2683313902907,-2.1044963036006683]}"
91,158.3369598388672,0.40259605646133423,0.015268288552761078,"{""type"":""Point"",""coordinates"":[23.00453315041022,-3.074744090453687]}"
92,199.7295684814453,0.42608219385147095,0.011903968639671803,"{""type"":""Point"",""coordinates"":[13.840995610885852,-0.2508829477920112]}"
93,173.6999969482422,0.48242223262786865,0.022082356736063957,"{""type"":""Point"",""coordinates"":[11.38240844000608,5.508356945968763]}"
94,193.5,0.44683632254600525,0.010249710641801357,"{""type"":""Point"",""coordinates"":[18.20546865403123,3.839469817498684]}"
95,147.60000610351562,0.41472962498664856,0.016553478315472603,"{""type"":""Point"",""coordinates"":[27.653092261229883,-0.314967248019814]}"
96,166.1923065185547,0.42238521575927734,0.01738605834543705,"{""type"":""Point"",""coordinates"":[14.283717502166196,1.1938523859705326]}"
97,212.51519775390625,0.5223909616470337,0.016410283744335175,"{""type"":""Point"",""coordinates"":[27.481538307324264,-2.2176702484341684]}"
98,191.16000366210938,0.44224420189857483,0.013967342674732208,"{""type"":""Point"",""coordinates"":[17.285040435950656,2.609630628005411]}"
99,225.89999389648438,0.4595557451248169,0.011445591226220131,"{""type"":""Point"",""coordinates"":[14.669845461688098,3.0319746172523327]}"
100,196.1999969482422,0.43349024653434753,0.011452441103756428,"{""type"":""Point"",""coordinates"":[11.452622954797334,-3.0850124105874914]}"
101,171.0,0.4649861454963684,0.02131749503314495,"{""type"":""Point"",""coordinates"":[21.77623851145493,-0.010323656400120257]}"
102,196.1999969482422,0.43852630257606506,0.010140545666217804,"{""type"":""Point"",""coordinates"":[21.345072384159415,4.194956083089101]}"
103,157.5,0.4207562208175659,0.017050020396709442,"{""type"":""Point"",""coordinates"":[23.933905180300055,-0.39519769345636807]}"
104,171.89999389648438,0.456270307302475,0.01857016794383526,"{""type"":""Point"",""coordinates"":[27.7917506455561,2.0433153864967837]}"
105,174.592041015625,0.41150736808776855,0.012807369232177734,"{""type"":""Point"",""coordinates"":[19.633518195094386,-3.5584821790742276]}"
106,203.39999389648438,0.4673987030982971,0.009999999776482582,"{""type"":""Point"",""coordinates"":[16.84006271406221,3.6604901385469653]}"
107,204.3000030517578,0.45752057433128357,0.009999999776482582,"{""type"":""Point"",""coordinates"":[17.30768039268641,3.779928285148066]}"
108,174.60000610351562,0.4713781476020813,0.02062578685581684,"{""type"":""Point"",""coordinates"":[27.285369723134163,2.803629666929988]}"
109,168.3000030517578,0.4588240385055542,0.01880640722811222,"{""type"":""Point"",""coordinates"":[28.274081058012825,1.970604423846631]}"
110,232.1999969482422,0.46315550804138184,0.009999999776482582,"{""type"":""Point"",""coordinates"":[15.358886876488098,3.022180504442679]}"
111,143.10000610351562,0.40076547861099243,0.017916401848196983,"{""type"":""Point"",""coordinates"":[25.41554489581305,-0.8337129801026049]}"
112,185.92401123046875,0.42536288499832153,0.014354820363223553,"{""type"":""Point"",""coordinates"":[14.16357922056783,-3.1961931448873404]}"
113,145.8000030517578,0.3869969844818115,0.01538032852113247,"{""type"":""Point"",""coordinates"":[24.66266319561954,-1.467850748262226]}"
114,177.9273681640625,0.4455243647098541,0.015224766917526722,"{""type"":""Point"",""coordinates"":[18.79145030784677,-0.7967439581007822]}"
115,185.39999389648438,0.4055297374725342,0.010033756494522095,"{""type"":""Point"",""coordinates"":[13.340069200950914,-3.8450944945210423]}"
116,178.1999969482422,0.4610916078090668,0.018201595172286034,"{""type"":""Point"",""coordinates"":[21.22735651737901,1.4412399399740712]}"
117,153.0,0.4310237169265747,0.020909927785396576,"{""type"":""Point"",""coordinates"":[24.022316161612615,0.39887386694103877]}"
118,155.6999969482422,0.40866172313690186,0.017671875655651093,"{""type"":""Point"",""coordinates"":[24.571664550877124,0.15388066208755505]}"
119,225.30294799804688,0.5646921992301941,0.020675506442785263,"{""type"":""Point"",""coordinates"":[9.993605934461868,2.27125106910091]}"
120,163.8000030517578,0.4538925588130951,0.02020096220076084,"{""type"":""Point"",""coordinates"":[19.979896484324833,2.3606741078318487]}"
121,214.1999969482422,0.445916086435318,0.01167508214712143,"{""type"":""Point"",""coordinates"":[13.420180671840042,3.829260949257779]}"
122,190.3000030517578,0.42520448565483093,0.011071950197219849,"{""type"":""Point"",""coordinates"":[20.356712145957385,-4.027788958992243]}"
123,171.05029296875,0.42679718136787415,0.013684031553566456,"{""type"":""Point"",""coordinates"":[18.109757375074388,-2.3505582561103746]}"
124,182.6999969482422,0.42305970191955566,0.012105317786335945,"{""type"":""Point"",""coordinates"":[27.516770081025133,1.2874045700878867]}"
125,203.39999389648438,0.46552038192749023,0.010738410986959934,"{""type"":""Point"",""coordinates"":[29.773240655113593,1.885954811547654]}"
126,165.7823028564453,0.4772617518901825,0.02095438912510872,"{""type"":""Point"",""coordinates"":[26.970414313120035,-1.785248256958355]}"
127,171.47801208496094,0.44936805963516235,0.01661079004406929,"{""type"":""Point"",""coordinates"":[19.775461113744335,-1.1281838389783585]}"
128,192.26055908203125,0.42160022258758545,0.013016440905630589,"{""type"":""Point"",""coordinates"":[12.731202736224052,0.19760887177746864]}"
129,168.414794921875,0.43744832277297974,0.018518168479204178,"{""type"":""Point"",""coordinates"":[20.85516657470372,-2.763943279133875]}"
130,175.69595336914062,0.4028964638710022,0.009999999776482582,"{""type"":""Point"",""coordinates"":[16.588297814744664,-2.279508387786599]}"
131,177.3000030517578,0.46084192395210266,0.01816391386091709,"{""type"":""Point"",""coordinates"":[26.396713829821902,-2.158632273658914]}"
132,172.8000030517578,0.46459025144577026,0.01819361187517643,"{""type"":""Point"",""coordinates"":[18.87879511226394,2.9150998658879677]}"
133,171.89999389648438,0.44552120566368103,0.01795489527285099,"{""type"":""Point"",""coordinates"":[26.152091600416764,3.056227180758134]}"
134,162.2799072265625,0.45284950733184814,0.01864502765238285,"{""type"":""Point"",""coordinates"":[22.53317898278822,3.651803825024352]}"
135,212.6852569580078,0.5471017360687256,0.021768463775515556,"{""type"":""Point"",""coordinates"":[9.524884477239134,4.447792132587667]}"
136,161.10000610351562,0.4290415942668915,0.014356466010212898,"{""type"":""Point"",""coordinates"":[18.869057369695224,3.658533565393534]}"
137,192.95883178710938,0.42595136165618896,0.009999999776482582,"{""type"":""Point"",""coordinates"":[19.041510660033097,-3.8989181063873963]}"
138,207.0,0.45449283719062805,0.012711101211607456,"{""type"":""Point"",""coordinates"":[23.065891957460757,2.814819246008152]}"
139,237.60000610351562,0.47547322511672974,0.009999999776482582,"{""type"":""Point"",""coordinates"":[15.182277395734094,2.649710884299613]}"
140,212.32949829101562,0.4794241786003113,0.01592639647424221,"{""type"":""Point"",""coordinates"":[11.660571605905144,-2.0477488018059686]}"
141,193.60000610351562,0.4368384778499603,0.010462525300681591,"{""type"":""Point"",""coordinates"":[18.621794122132375,-3.2405714371155114]}"
142,176.39999389648438,0.45928043127059937,0.0189366452395916,"{""type"":""Point"",""coordinates"":[26.645467347070955,3.213797227729281]}"
143,233.10000610351562,0.4794280529022217,0.010049847885966301,"{""type"":""Point"",""coordinates"":[16.098578067768983,3.6482401612237085]}"
144,180.89999389648438,0.42827725410461426,0.01214983407407999,"{""type"":""Point"",""coordinates"":[28.32702917409685,1.4238575785531202]}"
145,139.5,0.4167057275772095,0.019125236198306084,"{""type"":""Point"",""coordinates"":[27.63858525166523,-0.43261150112165303]}"
146,175.5,0.4715750217437744,0.018183017149567604,"{""type"":""Point"",""coordinates"":[28.222213682029643,2.300712098090727]}"
147,144.89999389648438,0.4094415605068207,0.018764089792966843,"{""type"":""Point"",""coordinates"":[25.740118343961814,-0.40230247224443205]}"
148,161.78565979003906,0.4423929750919342,0.018399091437458992,"{""type"":""Point"",""coordinates"":[20.28013561168899,-0.6244859928180563]}"
149,193.5,0.4288433790206909,0.013387146405875683,"{""type"":""Point"",""coordinates"":[13.302462995044998,-3.2422335399456266]}"
150,233.1999969482422,0.5511411428451538,0.0182292852550745,"{""type"":""Point"",""coordinates"":[10.042220518670195,1.814322770026492]}"
151,171.67742919921875,0.43688178062438965,0.016730332747101784,"{""type"":""Point"",""coordinates"":[21.494917530725456,-1.9904348655702198]}"
152,186.3000030517578,0.42465484142303467,0.011088763363659382,"{""type"":""Point"",""coordinates"":[28.307641723717726,1.006324384226002]}"
153,165.2747039794922,0.4635487496852875,0.018717460334300995,"{""type"":""Point"",""coordinates"":[22.266782354489596,3.6654263870029875]}"
154,175.5,0.422943651676178,0.013202210888266563,"{""type"":""Point"",""coordinates"":[25.540245282805255,0.7206660042085715]}"
155,153.0,0.4069956839084625,0.01451748888939619,"{""type"":""Point"",""coordinates"":[27.95110237364919,0.2243675206958566]}"
156,171.0,0.43561431765556335,0.01653195358812809,"{""type"":""Point"",""coordinates"":[25.359988012677153,3.226365927821975]}"
157,170.03829956054688,0.430034339427948,0.016617629677057266,"{""type"":""Point"",""coordinates"":[21.56635833250494,-1.9747115216804934]}"
158,168.3000030517578,0.4526185989379883,0.01820196956396103,"{""type"":""Point"",""coordinates"":[18.037182625000828,2.3251994138725727]}"
159,161.60093688964844,0.42405185103416443,0.016158489510416985,"{""type"":""Point"",""coordinates"":[17.841311108862723,-1.151180402262969]}"
160,158.39999389648438,0.4168621897697449,0.016706569120287895,"{""type"":""Point"",""coordinates"":[21.220271358868064,-3.5158491692617306]}"
161,170.5970001220703,0.4677340090274811,0.022031258791685104,"{""type"":""Point"",""coordinates"":[22.278954544531356,0.5653442592551092]}"
162,163.5013427734375,0.4208240509033203,0.016854187473654747,"{""type"":""Point"",""coordinates"":[22.402549514476423,-3.3368479409679224]}"
163,243.78546142578125,0.5070950984954834,0.013302357867360115,"{""type"":""Point"",""coordinates"":[9.878136918897459,-1.4061664943263847]}"
164,218.8328094482422,0.5570423603057861,0.02364092506468296,"{""type"":""Point"",""coordinates"":[9.698319738427758,5.201011206265701]}"
165,212.97506713867188,0.4784732162952423,0.014301556162536144,"{""type"":""Point"",""coordinates"":[10.253210232549923,-1.9024147509086937]}"
166,203.5,0.4625767767429352,0.010742892511188984,"{""type"":""Point"",""coordinates"":[27.392434006625475,-3.6712327935354]}"
167,210.60000610351562,0.45041918754577637,0.009999999776482582,"{""type"":""Point"",""coordinates"":[17.479946214601483,3.053893765591578]}"
168,176.39999389648438,0.4873165488243103,0.0191364623606205,"{""type"":""Point"",""coordinates"":[28.37415721971311,2.6288597572407255]}"
169,178.04783630371094,0.41434237360954285,0.01442096009850502,"{""type"":""Point"",""coordinates"":[13.884677554635037,2.428194696674076]}"
170,148.5,0.40510138869285583,0.014587323181331158,"{""type"":""Point"",""coordinates"":[28.668380888832218,0.7816307078508057]}"
171,185.9683074951172,0.4187838137149811,0.014265146106481552,"{""type"":""Point"",""coordinates"":[12.935292403384869,-0.020734353700651353]}"
172,156.60000610351562,0.40896549820899963,0.017438212409615517,"{""type"":""Point"",""coordinates"":[20.542002637904428,-3.2627646839324305]}"
173,190.35000610351562,0.4313625395298004,0.01338056568056345,"{""type"":""Point"",""coordinates"":[13.510800841753758,3.926889127729599]}"
174,195.7681427001953,0.44281288981437683,0.014774813316762447,"{""type"":""Point"",""coordinates"":[11.588322596304883,1.3501898322852066]}"
175,165.60000610351562,0.47128885984420776,0.018137244507670403,"{""type"":""Point"",""coordinates"":[15.719055274553037,4.322046236356648]}"
176,152.14671325683594,0.5053701400756836,0.023051725700497627,"{""type"":""Point"",""coordinates"":[28.56828289366444,-1.7075131139608035]}"
177,226.8000030517578,0.4581560492515564,0.010718311183154583,"{""type"":""Point"",""coordinates"":[14.616429173049326,3.2386672518179247]}"
178,232.1999969482422,0.47180747985839844,0.009999999776482582,"{""type"":""Point"",""coordinates"":[16.299888170414548,2.156709284710656]}"
179,161.6999969482422,0.4114851951599121,0.013176621869206429,"{""type"":""Point"",""coordinates"":[20.500813314399622,-4.9784985665089705]}"
180,175.68626403808594,0.45455214381217957,0.016725055873394012,"{""type"":""Point"",""coordinates"":[18.77240178246182,-1.4103094071644466]}"
181,146.6999969482422,0.41420847177505493,0.018993757665157318,"{""type"":""Point"",""coordinates"":[25.113713537731,-0.24965872538122968]}"
182,167.86280822753906,0.47583505511283875,0.020050320774316788,"{""type"":""Point"",""coordinates"":[26.964300468338333,-1.4643914196727492]}"
183,159.4490509033203,0.42151519656181335,0.01858530193567276,"{""type"":""Point"",""coordinates"":[21.671828509960424,-3.3680663857837523]}"
184,174.60000610351562,0.4470571279525757,0.017670197412371635,"{""type"":""Point"",""coordinates"":[21.43552421752369,3.321781909174317]}"
185,177.3000030517578,0.4521835744380951,0.01663878560066223,"{""type"":""Point"",""coordinates"":[20.26602146511982,3.1503557768311645]}"
186,159.0261993408203,0.4452364444732666,0.018613126128911972,"{""type"":""Point"",""coordinates"":[19.468869150984055,-0.5410832354945501]}"
187,156.60000610351562,0.38339269161224365,0.01103601697832346,"{""type"":""Point"",""coordinates"":[25.29016102094093,-2.5167745623610336]}"
188,213.50091552734375,0.5027735233306885,0.019785763695836067,"{""type"":""Point"",""coordinates"":[10.632718096816225,4.738909867736693]}"
189,170.10000610351562,0.41514626145362854,0.01336861401796341,"{""type"":""Point"",""coordinates"":[24.016226303093326,1.8117295413561316]}"
190,159.3000030517578,0.39292779564857483,0.010772510431706905,"{""type"":""Point"",""coordinates"":[12.367982088727087,-4.5853998922104475]}"
191,165.60000610351562,0.410326212644577,0.013061871752142906,"{""type"":""Point"",""coordinates"":[27.88771120569002,1.2752862113078953]}"
192,167.39999389648438,0.490779846906662,0.01919260434806347,"{""type"":""Point"",""coordinates"":[29.347027289479808,2.5639699421401065]}"
193,158.9520721435547,0.41999807953834534,0.016491690650582314,"{""type"":""Point"",""coordinates"":[20.38418423252264,-3.406109808620657]}"
194,,,,"{""type"":""Point"",""coordinates"":[18.39782174818322,-2.0740465310113065]}"
195,191.6999969482422,0.43348008394241333,0.0127069391310215,"{""type"":""Point"",""coordinates"":[14.497244356163113,1.9083571718917307]}"
196,181.8000030517578,0.427300363779068,0.013550568372011185,"{""type"":""Point"",""coordinates"":[24.005360377354183,2.3129678283290547]}"
197,212.39999389648438,0.4638481140136719,0.011820508167147636,"{""type"":""Point"",""coordinates"":[13.721365585327437,4.409098794182656]}"
198,167.37167358398438,0.40374985337257385,0.01572275161743164,"{""type"":""Point"",""coordinates"":[12.738217065974608,1.2339115626196948]}"
199,168.01199340820312,0.46821969747543335,0.021425778046250343,"{""type"":""Point"",""coordinates"":[20.996411128974117,0.610018170253287]}"
200,164.6999969482422,0.43351882696151733,0.01831577904522419,"{""type"":""Point"",""coordinates"":[26.481235427956246,1.851602406025321]}"
201,165.6131591796875,0.4286952614784241,0.01688993163406849,"{""type"":""Point"",""coordinates"":[22.085800322659573,-1.1713933212579835]}"
202,158.86712646484375,0.40352946519851685,0.014907639473676682,"{""type"":""Point"",""coordinates"":[22.68418188536492,-2.25493093640257]}"
203,193.28855895996094,0.45362624526023865,0.01619812473654747,"{""type"":""Point"",""coordinates"":[12.725565307256806,-2.7737815513425756]}"
204,164.56597900390625,0.4663231372833252,0.018697114661335945,"{""type"":""Point"",""coordinates"":[22.124912405752596,3.6848711733777026]}"
205,160.8176727294922,0.42202237248420715,0.015936002135276794,"{""type"":""Point"",""coordinates"":[17.78078650146552,-1.701754423382113]}"
206,146.7093505859375,0.41398587822914124,0.018740752711892128,"{""type"":""Point"",""coordinates"":[26.01675362588876,-0.723528550657909]}"
207,211.1676788330078,0.5373841524124146,0.021946808323264122,"{""type"":""Point"",""coordinates"":[10.239384036791034,3.819482813473969]}"
208,155.6999969482422,0.45122814178466797,0.01539627742022276,"{""type"":""Point"",""coordinates"":[28.76624393344395,0.07490738891812959]}"
209,164.2935028076172,0.44640687108039856,0.020308127626776695,"{""type"":""Point"",""coordinates"":[23.329536314848067,0.9857929330240559]}"
