system:index,biome_id,eco_id,max_age,max_rate,mean_age,mean_rate,median_age,median_rate,min_age,min_rate,p5_age,p5_rate,p95_age,p95_rate,sdtDev_age,stdDev_rate,.geo
10,1.0,10,32,1.6985187530517578,15.464194190561036,1.3012304391515976,16.0,1.306679440887881,7,0.7495822906494141,11.0,0.9980256776551942,19.0,1.5448261681562236,2.641450833287073,0.17345177068719062,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,1.0,11,59,1.8344497680664062,25.07920334460808,1.0711089761350487,23.0,0.9887426129765383,8,0.7119693756103516,16.0,0.8086943936421775,42.0,1.5821221202885338,8.2194397856765,0.2371583104959763,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,1.0,12,56,2.2753467559814453,25.3757088778337,1.5517841195230953,24.0,1.6834952637955949,16,0.5360946655273438,20.0,0.7930308156938696,37.0,2.0662301896589077,5.54182694338526,0.4196778658254195,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,1.0,13,25,1.9365921020507812,21.266666666666666,1.8220069567362467,21.0,1.8226799964904785,18,1.690032958984375,19.0,1.7533219655354817,24.0,1.8936389287312827,1.5762120556715802,0.04163122131181227,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,1.0,14,29,2.331361770629883,19.90421759229941,1.4747703075257952,20.0,1.425826072692871,14,1.0601253509521484,17.0,1.1601636250813803,23.0,2.0663957439485143,1.7071862161660198,0.26422254328971573,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,1.0,15,69,0.8674631118774414,39.02725793327909,0.626572898386745,38.0,0.6240249633789062,21,0.38813114166259766,24.0,0.43857479095458984,57.0,0.7976936101913452,9.762083824752436,0.11228043775243025,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,1.0,16,47,1.4735908508300781,25.652804182509506,0.8337519214180485,26.0,0.8105343370612837,16,0.6732606887817383,20.0,0.7284421920776367,31.0,1.0841010212898254,3.4222446746416333,0.10777006051634411,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,1.0,17,54,2.6140060424804688,23.849556773582353,1.8874419030825038,24.0,1.9138439662160438,15,0.4772148132324219,20.0,1.4300703931737828,27.0,2.257751678018009,2.64293678309083,0.27500538411876513,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,1.0,18,59,1.968606948852539,24.03673613897609,1.1630715135288061,21.0,1.1679051267488112,13,0.2998180389404297,18.0,0.5663810448997775,41.0,1.5819325333998608,7.196696002552783,0.2992976932606156,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,1.0,19,63,1.2716083526611328,36.881867718337,0.5105148981454217,37.0,0.5038171297238196,17,0.24891948699951172,26.0,0.339842657722258,47.0,0.6915284546328263,5.8096011983988465,0.12890136663543053,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,1.0,20,38,2.364431381225586,22.849499883693884,1.7105799482212036,22.0,1.7852238416671753,17,0.6504459381103516,19.0,1.0428115299769811,30.0,2.1211095809936524,3.2768520126069367,0.3438510664344417,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,1.0,21,29,3.012310028076172,24.861206896551725,2.445348729758427,25.0,2.4240856170654297,21,2.0200634002685547,22.0,2.1157196044921873,27.0,2.8417930603027344,1.3341193370421123,0.22960399894383215,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,1.0,22,29,2.3674163818359375,22.819749324839,2.1061225388157556,22.0,2.1231011496078613,18,1.7646656036376953,20.0,1.9197724994860197,27.0,2.2402593439275567,2.29612668097786,0.09607496065117767,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,1.0,23,68,2.2278175354003906,17.733987672022586,1.5128021347935248,17.0,1.5350352486898733,12,0.8535404205322266,14.0,1.0351879652156386,22.0,2.0352730227862033,2.395904061483301,0.30193440982087943,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,1.0,24,44,1.8046550750732422,17.207293714352115,1.1994208136242723,17.0,1.199204498644703,6,0.7029972076416016,12.0,0.8710697594263063,25.0,1.5351142504399875,4.062382554759036,0.20348999001273457,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,1.0,25,55,1.7545146942138672,32.93780804731607,0.538143753049733,33.0,0.37733273443664694,12,0.21599197387695312,19.0,0.2541014335715906,46.0,1.0663368696624824,8.433667918710329,0.2850863526576292,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,1.0,26,64,1.9778785705566406,20.68445859697134,1.1506824123999861,19.0,1.1367868221684805,6,0.7479705810546875,13.0,0.9023174983198925,35.0,1.480451782502226,7.163961258138392,0.16565439250375272,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,1.0,27,28,2.300281524658203,24.020937188434697,1.8623841628952253,24.0,1.8946508994469275,17,1.0978279113769531,21.0,1.3951314290364583,26.0,2.1979856491088867,1.7416830765742675,0.22307876469807048,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,1.0,28,77,1.78570556640625,33.220369202947,0.7260399878048966,34.0,0.6992148039716403,13,0.2804069519042969,20.0,0.4649688100667192,43.0,1.1053474858510408,6.537027627125787,0.2193210617883088,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,1.0,29,58,1.6704730987548828,15.981345811472956,1.2534897945754024,15.0,1.248040086020701,8,0.7436866760253906,12.0,0.9865191017709127,21.0,1.4901378938815737,3.855050669101251,0.1648997414863225,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,1.0,30,40,2.3989715576171875,20.96280115023077,1.8946826233691108,21.0,2.0274828520622696,14,0.889404296875,18.0,1.2852680985356721,25.0,2.2304105160245857,2.312222431046996,0.3056254819722118,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,2.0,31,58,0.5759868621826172,42.79027742428099,0.37408297527349155,43.0,0.3759880065917969,24,0.2639932632446289,34.0,0.2999907069736057,50.0,0.45598626905871975,4.829734949114574,0.050347033719775405,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,2.0,32,59,1.7012081146240234,22.257165294967646,1.0405120978607352,22.0,1.035096053472763,13,0.48398399353027344,18.0,0.9336869351040901,29.0,1.1836100158320146,3.6733380470626806,0.08771688916131758,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,2.0,33,62,1.3887710571289062,37.522005860090346,0.8512641799972398,38.0,0.8418240428956087,16,0.44291114807128906,19.0,0.47454401310658295,51.0,1.267582478730575,10.613858113853242,0.23540272282386793,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,7.0,34,91,1.2079296112060547,47.25181589727701,0.24846477529837424,49.0,0.2213129703950374,2,0.16799306869506836,20.0,0.19821251483946917,67.0,0.42583486645720725,13.849216707307635,0.1210262360570471,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,7.0,35,75,1.3795623779296875,18.798315880384326,0.7120709910518538,18.0,0.7225750345608284,3,0.27213573455810547,10.0,0.33861008803430886,29.0,1.089887914165681,5.891763800323384,0.20811075937248924,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,7.0,36,60,1.3811111450195312,25.512542033496207,0.8637669468933761,25.0,0.8555516580983845,3,0.22399234771728516,15.0,0.5508230017416132,40.0,1.168020749270632,7.488687020327537,0.1694713359542932,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,7.0,37,49,0.5079879760742188,34.69230769230769,0.43265689336336577,33.5,0.43198728561401367,27,0.36798954010009766,29.0,0.39998769760131836,43.0,0.46773242950439453,4.258649395589662,0.02310347551420669,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,7.0,38,79,1.5839157104492188,49.589849236274205,0.2690543875039264,50.0,0.25368569155932297,14,0.15999555587768555,41.0,0.19057539883636226,57.0,0.3787696801142165,5.408182384525585,0.09756308700368546,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,7.0,39,69,1.9356613159179688,27.69207406266841,0.9292000836657546,27.0,0.9336807019217486,6,0.4116048812866211,16.0,0.6055152756621169,43.0,1.261705458975726,7.861528374289809,0.21795628234952127,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,7.0,40,71,0.9934902191162109,38.78334963325183,0.5935848772146882,40.0,0.6270135426850912,20,0.2272963523864746,28.0,0.34186070370224286,49.0,0.7792855476846501,6.561030505819536,0.13689608961431982,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,7.0,41,77,0.9893360137939453,42.410946461279764,0.49623164043009,43.0,0.48240481826135345,21,0.1509561538696289,29.0,0.24010530476847652,53.0,0.77146701893564,6.891981111504858,0.15666265988570344,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,7.0,42,91,1.8261299133300781,32.63479731897258,0.738514943223663,34.0,0.6601456248704439,10,0.2119913101196289,17.0,0.3633033713019872,47.0,1.285087683814162,9.318591932956332,0.30767861544213515,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,7.0,43,63,2.248373031616211,30.640122949021162,0.9199254208351628,31.0,0.8985611736335438,12,0.23198986053466797,20.0,0.4455788577823443,43.0,1.4921294697304663,7.263303431478921,0.3258207319351863,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,7.0,44,63,2.430509567260742,22.10312887969258,1.299644867628945,22.0,1.2735418669684937,13,0.2916545867919922,17.0,0.7891200901601314,29.0,2.0701891148927265,3.7275026164291067,0.36555811419867296,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,7.0,45,77,0.347991943359375,42.8651301931514,0.23081874296708887,43.0,0.23199273030249035,21,0.18399286270141602,35.0,0.20799347692013723,51.0,0.25599198116404825,4.928025064109229,0.014662981724296767,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,7.0,46,47,0.8246822357177734,30.24671385237614,0.47483510662499284,30.0,0.3963687871795854,14,0.25199031829833984,23.0,0.31041855812072755,37.0,0.7050332445086855,4.387983616932421,0.14838672112166443,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,7.0,47,78,0.48924732208251953,49.59456877968419,0.2002480017064813,48.0,0.1959946067338351,30,0.1839919090270996,39.0,0.18799411263174684,65.0,0.21999222262470042,7.776534047837246,0.013142654745311587,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,7.0,48,79,1.0780267715454102,40.70361501367576,0.4183824135493835,41.0,0.36917316827705327,19,0.2119908332824707,30.0,0.26387879783858925,50.0,0.7090325410338654,6.429092198251051,0.14302915975689373,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,7.0,49,48,1.3049335479736328,33.55716523101018,0.8991948428710363,32.0,0.8418363591899043,26,0.5263385772705078,29.0,0.6302585601806641,44.0,1.2245394786198933,4.661365640076988,0.19139838677175458,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,7.0,50,62,0.8061428070068359,42.81895084060439,0.2711163594395994,43.0,0.267991452979798,18,0.20879411697387695,34.0,0.23599263168257603,53.0,0.3199222243834879,5.988632159079553,0.03617907985808072,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,7.0,51,83,1.6257858276367188,34.4097960540115,0.3455426645520137,34.0,0.29398496707624516,7,0.20519304275512695,21.0,0.2471072086182103,48.0,0.6445994196374432,8.161155587845993,0.13678420564557506,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,7.0,52,52,2.1181507110595703,21.42036009228227,1.2204478577723716,21.0,1.2774097412082879,10,0.6037931442260742,16.0,0.7381812682130982,31.0,1.6679166441351214,4.243889525584241,0.27842581740624395,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,7.0,53,89,1.4100818634033203,54.00448748055878,0.24368221039660062,58.0,0.21383989544006857,14,0.11199569702148438,30.0,0.19111948207532586,69.0,0.4335028182650629,12.419881902925729,0.10136312504620874,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,7.0,54,39,0.27999114990234375,28.41044776119403,0.254111578215414,28.0,0.2519923845926921,22,0.2439899444580078,26.0,0.24399255303775563,31.0,0.2719920476277669,2.0668408605389867,0.008417044019769247,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,7.0,55,75,1.341623306274414,39.47014576191211,0.2792013783571247,40.0,0.2620057777534507,15,0.19999217987060547,29.0,0.23106112806652584,49.0,0.39445431085039784,5.759896441924431,0.07518669041183809,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,7.0,56,78,0.30799198150634766,49.46069750185506,0.25618235696343955,49.0,0.25599205242960077,30,0.19599199295043945,39.0,0.23199280013349202,64.0,0.27999141139368855,6.91093304167863,0.015072166127029624,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,7.0,57,68,1.5839500427246094,26.689506667854705,0.43633361951888755,27.0,0.41024992931406457,5,0.21599149703979492,17.0,0.26994475803757045,35.0,0.7148034295370412,5.661413804275794,0.1511065643071145,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,7.0,58,56,1.5636215209960938,17.501621555505075,0.9618285616422912,17.0,0.9003656702770699,1,0.6289272308349609,7.0,0.7559071336473737,28.0,1.3457219342440743,6.026781080363836,0.18138627286282014,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,7.0,59,78,0.39693164825439453,49.55589468388395,0.25102490252863136,48.0,0.24799043853634326,28,0.17186975479125977,38.0,0.2039926026956105,67.0,0.2999968584846048,8.577845097331377,0.031398515332983566,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,7.0,61,47,1.8233642578125,23.454630320003396,0.9413865360077168,22.0,0.9414866670999735,11,0.4435911178588867,16.0,0.6133079504438722,33.0,1.3164443754814041,5.786118703926799,0.2183650658910122,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,7.0,62,61,1.66339111328125,35.19494932326657,0.742028960534807,35.0,0.753882961433056,15,0.18799161911010742,23.0,0.2539207850767706,47.0,1.2929414647900426,7.660283667384367,0.3499686815140589,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,7.0,63,45,1.6983509063720703,15.544578906411294,0.9917010646301301,16.0,0.9492300732930501,2,0.5984287261962891,6.0,0.7540604764003117,26.0,1.3319496263776507,5.990038479603126,0.18772722256080063,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,7.0,64,77,1.4215011596679688,39.82802158235288,0.33661314843349316,40.0,0.3009816193463425,11,0.19199132919311523,31.0,0.20589386179931182,48.0,0.5741393822015246,5.5691187779099565,0.13987498598113762,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,7.0,65,97,1.1107101440429688,48.362012133716505,0.35332467430621084,47.0,0.2717825213102055,18,0.16399526596069336,36.0,0.2040682731893596,69.0,0.7519617353166853,9.609731627820604,0.17211077778964606,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,7.0,66,74,1.1907825469970703,41.50351475680984,0.49517299099819306,42.0,0.48819985957587375,14,0.1839919090270996,31.0,0.2299553704476039,52.0,0.8319235920906067,6.767703805808123,0.19053450104779882,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,7.0,69,19,0.46767711639404297,19.0,0.46767711639404297,19.0,0.46767711639404297,19,0.46767711639404297,19.0,0.46767711639404297,19.0,0.46767711639404297,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,7.0,76,47,0.5202245712280273,43.25,0.4360055923461914,44.0,0.4819021224975586,38,0.2599935531616211,38.0,0.2599935531616211,47.0,0.5202245712280273,3.897114317029974,0.10418898701829243,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,7.0,79,42,1.2083358764648438,36.0,0.9858798980712891,36.0,0.9858798980712891,30,0.7634239196777344,30.0,0.7634239196777344,42.0,1.2083358764648438,6.0,0.2224559783935547,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,7.0,81,32,0.7901344299316406,32.0,0.7901344299316406,32.0,0.7901344299316406,32,0.7901344299316406,32.0,0.7901344299316406,32.0,0.7901344299316406,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,7.0,82,23,1.3816089630126953,23.0,1.3816089630126953,23.0,1.3816089630126953,23,1.3816089630126953,23.0,1.3816089630126953,23.0,1.3816089630126953,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,12.0,88,83,0.8845596313476562,46.61982792067006,0.3033515556820024,46.0,0.2440465605739272,19,0.13999557495117188,29.0,0.1760583604550829,64.0,0.5526644259083028,10.057237536878056,0.1311144458480504,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,12.0,89,77,1.086648941040039,43.25784763759447,0.37240086690187213,42.0,0.33680556550880386,17,0.1719951629638672,25.0,0.21199917484582695,65.0,0.7088571721857244,11.953980815809427,0.16068513127126627,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,12.0,90,77,0.8956212997436523,48.224628913742734,0.2900496468580733,50.0,0.2599308287079011,16,0.1479945182800293,25.0,0.17999770451177116,67.0,0.5097419261932373,12.782681274231154,0.10593854680151252,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,12.0,101,52,0.20554828643798828,49.666666666666664,0.19251203536987305,49.0,0.18799495697021484,48,0.18399286270141602,48.0,0.18399286270141602,52.0,0.20554828643798828,1.6996731711976247,0.009361697533648827,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,12.0,110,76,0.3557929992675781,57.51724137931034,0.23291724303673053,61.0,0.21999359130859375,21,0.19199371337890625,30.0,0.19199419021606445,75.0,0.3080730438232422,12.721474349751734,0.0378444206942732,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,1.0,111,22,2.0694942474365234,22.0,2.0694942474365234,22.0,2.0694942474365234,22,2.0694942474365234,22.0,2.0694942474365234,22.0,2.0694942474365234,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,1.0,135,26,2.561307907104492,23.716801523084246,2.3663861648290854,24.0,2.3780590693155923,20,2.095123291015625,23.0,2.206376314163208,25.0,2.4934492111206055,0.6782459480401608,0.08983661545311573,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,1.0,136,44,2.114543914794922,21.86677454153182,1.5953567349537805,21.0,1.6599712295836186,16,0.6021881103515625,18.0,0.6910470845747967,29.0,2.0271040890194953,3.8629147984250496,0.34219619294542175,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,1.0,137,27,2.4271717071533203,24.753817504655494,2.3082031008473542,25.0,2.3096581892533736,22,2.107929229736328,23.0,2.233781178792318,26.0,2.3779389517647878,0.7976392940533785,0.04366150286393213,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,1.0,138,39,2.8882694244384766,23.10902777777778,1.8808723047927574,23.0,2.012136121766757,14,0.9612617492675781,20.0,1.066238872340468,26.0,2.3825475182196105,2.200149822164196,0.411125068614364,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,1.0,139,48,3.060680389404297,21.864120185577267,2.197378494898059,22.0,2.214892941726024,17,1.1951484680175781,20.0,1.7383780910679227,24.0,2.589821758649207,1.5692848686249676,0.24742202378569406,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,1.0,140,34,2.5101070404052734,24.8091030789826,1.7174486061427396,25.0,1.8163921499765048,16,1.0301532745361328,22.0,1.1289772234464948,29.0,2.1054249577874304,2.027485958096233,0.3115212409790924,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,1.0,141,29,3.1131439208984375,21.49683052266475,2.200902233025686,21.0,2.1211211340767995,17,1.299285888671875,19.0,1.7617096492222377,24.0,2.8007564873530946,1.6575699365601546,0.30761832514769644,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,1.0,143,26,2.5408935546875,22.229559748427672,2.2421939597939544,22.0,2.3004575162320524,19,1.3307609558105469,20.0,1.7443763187953405,24.0,2.487187158493769,1.1162636159378199,0.2196639628602664,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,1.0,144,31,2.647480010986328,22.80733709594664,2.1750492344192915,23.0,2.2149788229089036,19,1.4989280700683594,21.0,1.8634674072265625,25.0,2.3868631789933388,1.3361820883237499,0.16454418011854616,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,1.0,145,24,2.6778030395507812,20.898151950718685,2.2777208303964604,21.0,2.292927173773448,18,1.6752281188964844,20.0,2.011985015869141,22.0,2.4178137136689313,0.7595366802843686,0.12184194086114637,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,1.0,146,37,2.6799964904785156,23.68850138343736,1.6965115513245301,23.0,1.7617146820448246,18,0.9165229797363281,20.0,1.2462814978833467,30.0,2.175449785978898,3.2464265664277425,0.27942856771659325,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,1.0,148,44,2.460803985595703,23.857459793328125,1.8555893331951963,23.0,1.9414785581765717,16,0.9470939636230469,20.0,1.2928364801068677,28.0,2.2302821456811053,2.6982973369387944,0.2754794275798515,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,1.0,149,33,2.576955795288086,23.120650642530844,1.8861928477375034,23.0,1.9336567480587266,16,1.0870742797851562,20.0,1.3632372509349475,27.0,2.2066483748586556,2.181796834801195,0.248519769758327,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,1.0,150,53,2.623607635498047,30.189503777823155,1.1810774867428013,31.0,1.1173746160098486,15,0.37369441986083984,18.0,0.6171091013941271,43.0,2.008013513353136,8.661363871563053,0.4223741782260532,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,1.0,151,33,3.0509872436523438,23.866096568985295,2.2792988751401793,24.0,2.3164924924811157,19,1.0943412780761719,21.0,1.9405251705285274,27.0,2.417584256772642,1.880047327420233,0.17892808094815113,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,1.0,152,40,2.9156970977783203,22.661635184503414,2.3234961198223014,23.0,2.3554201455397146,18,1.630086898803711,20.0,2.0122884319674585,25.0,2.472580370695695,1.5280339107194374,0.14331300744538567,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,1.0,153,36,3.037229537963867,21.717559600102536,1.9470305976975242,21.0,1.9765606890840435,14,0.8166923522949219,19.0,1.3674377259754,26.0,2.413857954419706,2.1380218529231096,0.33242222483695855,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,1.0,154,35,2.6217288970947266,23.43447052100773,1.975610590443341,23.0,2.0272950595523764,15,1.2090911865234375,21.0,1.5353403116330777,27.0,2.3553490397694348,1.9341506979293661,0.2782273328307894,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,1.0,155,33,2.4849815368652344,23.22041037415516,2.0254458100768837,23.0,2.082132232652232,16,1.2784652709960938,21.0,1.5663126745889353,26.0,2.230287807174938,1.5611581052666674,0.1878285477743982,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,1.0,156,51,2.4876670837402344,23.483633695281856,1.6604756954476003,23.0,1.667969028155009,13,0.7756576538085938,19.0,1.0431116508968028,29.0,2.183620389653833,2.996303383705867,0.3455400334089319,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,1.0,157,35,2.9857730865478516,23.51317476896228,1.8321183373593093,23.0,1.8829796705908393,16,0.9140052795410156,20.0,1.2421082849371923,29.0,2.3206545226136397,2.6944767477031073,0.3440275140894405,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,1.0,158,27,2.695514678955078,22.78804483188045,2.333249056710401,23.0,2.3613258478592853,19,1.7496109008789062,21.0,2.0022185189383372,24.0,2.474818923256614,1.0209055331318149,0.13326422822776504,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,1.0,159,29,2.809286117553711,22.445732765420413,2.261237580310962,22.0,2.2928939335782763,19,1.5756664276123047,21.0,1.8318109010395252,25.0,2.5666244361974018,1.23363763687102,0.2161453527670219,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,1.0,160,28,3.1042518615722656,21.655212283785033,2.340895971485759,21.0,2.316277301524911,19,1.6569080352783203,20.0,2.0822478437845686,24.0,2.6990025079072413,1.1183877733264604,0.18875160105680328,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,1.0,161,37,2.551971435546875,23.55569200702505,2.0416482207524163,24.0,2.058593039211509,18,1.5416297912597656,20.0,1.6756239137449465,27.0,2.378911298626825,1.875150014327035,0.20244870669348894,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,1.0,162,26,2.462350845336914,23.39991796554553,2.2483421205203,24.0,2.2557259836504535,20,1.8713550567626953,21.0,2.1114595853365383,25.0,2.3688316345214844,1.306744036475198,0.07473329613370155,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,2.0,163,49,2.1987075805664062,20.752040302267,1.2834870749937197,19.0,1.300782105861566,9,0.5648365020751953,13.0,0.8245243175609692,34.0,1.7692743602551912,6.7587932923826415,0.29432060037017593,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,2.0,164,47,1.9650917053222656,26.044302402468592,1.3894527175496374,25.0,1.4023192193773057,18,0.823486328125,20.0,0.9888439178466797,35.0,1.769626959776267,4.89776672053923,0.26048918649261354,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,2.0,165,53,1.6447811126708984,21.900729261622608,1.1376702483393653,17.0,1.2150540643808794,11,0.45954322814941406,13.0,0.5428961366415024,41.0,1.5430072312502516,9.382740288935732,0.32404699406988885,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,2.0,166,46,2.2386550903320312,20.31317347542925,1.1634304914197815,18.0,1.1366409123143224,9,0.40645599365234375,13.0,0.6600363338694853,34.0,1.6679395039876301,6.64624596960994,0.2905714793046252,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,4.0,167,25,1.3008575439453125,20.04643261608154,1.1927846668800708,20.0,1.1899585723876953,16,1.0705509185791016,18.0,1.1352684020996093,23.0,1.2581453323364258,1.4033999577392084,0.03681940118732632,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,4.0,168,75,2.633228302001953,34.21445939514559,0.8937656132188302,32.0,0.8202310227864017,18,0.20329999923706055,22.0,0.35173906777659947,51.0,1.5701938547956311,9.321701806112724,0.3903205591333763,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,4.0,169,34,3.312582015991211,24.005892255892256,2.2011005982806786,24.0,2.257913559860324,20,1.0964641571044922,22.0,1.460779687632685,27.0,2.726500608483139,1.5428034261038144,0.3694510006255743,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,4.0,170,36,3.5412673950195312,26.855803345159654,2.790691940396556,27.0,2.8674224102658923,21,1.4104366302490234,25.0,2.0241834156548797,30.0,3.273480472668924,1.6032588536156123,0.37258453338129144,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,4.0,171,38,3.404937744140625,24.84919396289893,1.8006409084444308,24.0,1.7108827297735063,17,1.0256175994873047,20.0,1.3675018684493416,31.0,2.524169797095183,3.1819185712284197,0.34160769761205906,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,4.0,172,34,2.568239212036133,22.734614449039164,1.4428186467661819,23.0,1.4258110256303647,16,1.0564956665039062,20.0,1.2618207144081046,26.0,1.6289932250976562,2.0171343608931602,0.15186924570569654,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,4.0,173,38,3.131082534790039,24.63994654156666,1.7158919849329164,24.0,1.6133378850623579,18,1.2454681396484375,21.0,1.4259188539841596,31.0,2.5510783777004336,3.3230081415249697,0.32601929255954126,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,4.0,174,28,1.5922164916992188,21.351775011526048,1.3918175000427724,21.0,1.39132080078125,18,1.1664085388183594,20.0,1.3151517595563615,24.0,1.4694633483886719,1.3139313931670997,0.04902344837123331,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,4.0,175,38,3.329774856567383,24.364701725457866,1.7780714765692143,24.0,1.6642017134700913,16,0.8728790283203125,20.0,1.1325911342507542,29.0,2.7268407004220143,2.8807278030046235,0.44514009764725154,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,4.0,176,75,1.8864555358886719,37.8497897356677,0.629427719386304,36.0,0.5430285767857809,17,0.13199424743652344,22.0,0.1822637401030465,58.0,1.3320095672924652,12.878517668713352,0.37791190111564943,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,4.0,177,36,3.6895790100097656,25.508937151643284,1.806432786135405,26.0,1.5859317183494568,20,0.5956230163574219,22.0,0.7420922045437794,30.0,3.3358100351661144,2.74433240007109,0.8661452998525988,"{""type"":""MultiPoint"",""coordinates"":[]}"
